Ref_Date,GEO,ITEMS,Vector,Coordinate,Value
2010/02,Canada,Clothing and footwear,v41690918,1.5,91.9
2010/03,Canada,Clothing and footwear,v41690918,1.5,92.0
2010/04,Canada,Clothing and footwear,v41690918,1.5,92.6
2010/05,Canada,Clothing and footwear,v41690918,1.5,92.0
2010/06,Canada,Clothing and footwear,v41690918,1.5,92.0
2010/07,Canada,Clothing and footwear,v41690918,1.5,91.0
2010/08,Canada,Clothing and footwear,v41690918,1.5,91.3
2010/09,Canada,Clothing and footwear,v41690918,1.5,90.6
2010/10,Canada,Clothing and footwear,v41690918,1.5,91.6
2010/11,Canada,Clothing and footwear,v41690918,1.5,91.0
2010/12,Canada,Clothing and footwear,v41690918,1.5,91.5
2011/01,Canada,Clothing and footwear,v41690918,1.5,91.0
2011/02,Canada,Clothing and footwear,v41690918,1.5,90.5
2011/03,Canada,Clothing and footwear,v41690918,1.5,91.6
2011/04,Canada,Clothing and footwear,v41690918,1.5,90.9
2011/05,Canada,Clothing and footwear,v41690918,1.5,92.3
2011/06,Canada,Clothing and footwear,v41690918,1.5,92.2
2011/07,Canada,Clothing and footwear,v41690918,1.5,92.1
2011/08,Canada,Clothing and footwear,v41690918,1.5,92.1
2011/09,Canada,Clothing and footwear,v41690918,1.5,93.0
2011/10,Canada,Clothing and footwear,v41690918,1.5,92.9
2011/11,Canada,Clothing and footwear,v41690918,1.5,92.3
2011/12,Canada,Clothing and footwear,v41690918,1.5,91.9
2012/01,Canada,Clothing and footwear,v41690918,1.5,92.6
2012/02,Canada,Clothing and footwear,v41690918,1.5,93.0
2012/03,Canada,Clothing and footwear,v41690918,1.5,92.3
2012/04,Canada,Clothing and footwear,v41690918,1.5,92.9
2012/05,Canada,Clothing and footwear,v41690918,1.5,91.9
2012/06,Canada,Clothing and footwear,v41690918,1.5,91.7
2012/07,Canada,Clothing and footwear,v41690918,1.5,91.3
2012/08,Canada,Clothing and footwear,v41690918,1.5,90.9
2012/09,Canada,Clothing and footwear,v41690918,1.5,91.3
2012/10,Canada,Clothing and footwear,v41690918,1.5,91.6
2012/11,Canada,Clothing and footwear,v41690918,1.5,91.8
2012/12,Canada,Clothing and footwear,v41690918,1.5,92.0
2013/01,Canada,Clothing and footwear,v41690918,1.5,91.3
2013/02,Canada,Clothing and footwear,v41690918,1.5,92.4
2013/03,Canada,Clothing and footwear,v41690918,1.5,92.9
2013/04,Canada,Clothing and footwear,v41690918,1.5,92.4
2013/05,Canada,Clothing and footwear,v41690918,1.5,92.5
2013/06,Canada,Clothing and footwear,v41690918,1.5,92.4
2013/07,Canada,Clothing and footwear,v41690918,1.5,92.4
2013/08,Canada,Clothing and footwear,v41690918,1.5,92.8
2013/09,Canada,Clothing and footwear,v41690918,1.5,91.8
2013/10,Canada,Clothing and footwear,v41690918,1.5,91.2
2013/11,Canada,Clothing and footwear,v41690918,1.5,91.4
2013/12,Canada,Clothing and footwear,v41690918,1.5,92.2
2014/01,Canada,Clothing and footwear,v41690918,1.5,92.5
2014/02,Canada,Clothing and footwear,v41690918,1.5,92.1
2014/03,Canada,Clothing and footwear,v41690918,1.5,91.9
2014/04,Canada,Clothing and footwear,v41690918,1.5,92.8
2014/05,Canada,Clothing and footwear,v41690918,1.5,93.2
2014/06,Canada,Clothing and footwear,v41690918,1.5,93.7
2014/07,Canada,Clothing and footwear,v41690918,1.5,93.6
2014/08,Canada,Clothing and footwear,v41690918,1.5,93.1
2014/09,Canada,Clothing and footwear,v41690918,1.5,93.6
2014/10,Canada,Clothing and footwear,v41690918,1.5,94.0
2014/11,Canada,Clothing and footwear,v41690918,1.5,94.0
2014/12,Canada,Clothing and footwear,v41690918,1.5,93.9
2015/01,Canada,Clothing and footwear,v41690918,1.5,94.4
2015/02,Canada,Clothing and footwear,v41690918,1.5,94.6
2015/03,Canada,Clothing and footwear,v41690918,1.5,94.4
2015/04,Canada,Clothing and footwear,v41690918,1.5,94.2
2015/05,Canada,Clothing and footwear,v41690918,1.5,93.8
2015/06,Canada,Clothing and footwear,v41690918,1.5,93.8
2015/07,Canada,Clothing and footwear,v41690918,1.5,94.7
2015/08,Canada,Clothing and footwear,v41690918,1.5,94.9
2015/09,Canada,Clothing and footwear,v41690918,1.5,94.7
2015/10,Canada,Clothing and footwear,v41690918,1.5,94.7
2015/11,Canada,Clothing and footwear,v41690918,1.5,95.8
2015/12,Canada,Clothing and footwear,v41690918,1.5,94.4
2016/01,Canada,Clothing and footwear,v41690918,1.5,94.1
2016/02,Canada,Clothing and footwear,v41690918,1.5,93.7
2016/03,Canada,Clothing and footwear,v41690918,1.5,94.1
2016/04,Canada,Clothing and footwear,v41690918,1.5,94.2
2016/05,Canada,Clothing and footwear,v41690918,1.5,94.7
2016/06,Canada,Clothing and footwear,v41690918,1.5,94.9
2016/07,Canada,Clothing and footwear,v41690918,1.5,94.3
2016/08,Canada,Clothing and footwear,v41690918,1.5,94.4
2016/09,Canada,Clothing and footwear,v41690918,1.5,94.6
2016/10,Canada,Clothing and footwear,v41690918,1.5,94.5
2016/11,Canada,Clothing and footwear,v41690918,1.5,94.5
2016/12,Canada,Clothing and footwear,v41690918,1.5,94.6
2017/01,Canada,Clothing and footwear,v41690918,1.5,94.5
2017/02,Canada,Clothing and footwear,v41690918,1.5,94.4
2017/03,Canada,Clothing and footwear,v41690918,1.5,93.5
2017/04,Canada,Clothing and footwear,v41690918,1.5,92.9
2017/05,Canada,Clothing and footwear,v41690918,1.5,93.4
2017/06,Canada,Clothing and footwear,v41690918,1.5,93.5
2017/07,Canada,Clothing and footwear,v41690918,1.5,94.0
2017/08,Canada,Clothing and footwear,v41690918,1.5,93.7
2017/09,Canada,Clothing and footwear,v41690918,1.5,92.8
2017/10,Canada,Clothing and footwear,v41690918,1.5,93.1
1992/01,Canada,Transportation,v41690919,1.6,73.6
1992/02,Canada,Transportation,v41690919,1.6,72.7
1992/03,Canada,Transportation,v41690919,1.6,73.6
1992/04,Canada,Transportation,v41690919,1.6,73.7
1992/05,Canada,Transportation,v41690919,1.6,74.0
1992/06,Canada,Transportation,v41690919,1.6,74.7
1992/07,Canada,Transportation,v41690919,1.6,75.3
1992/08,Canada,Transportation,v41690919,1.6,74.5
1992/09,Canada,Transportation,v41690919,1.6,74.3
1992/10,Canada,Transportation,v41690919,1.6,74.2
1992/11,Canada,Transportation,v41690919,1.6,76.2
1992/12,Canada,Transportation,v41690919,1.6,75.9
1993/01,Canada,Transportation,v41690919,1.6,76.2
1993/02,Canada,Transportation,v41690919,1.6,76.2
1993/03,Canada,Transportation,v41690919,1.6,76.2
1993/04,Canada,Transportation,v41690919,1.6,75.9
1993/05,Canada,Transportation,v41690919,1.6,75.9
1993/06,Canada,Transportation,v41690919,1.6,76.1
1993/07,Canada,Transportation,v41690919,1.6,76.8
1993/08,Canada,Transportation,v41690919,1.6,76.8
1993/09,Canada,Transportation,v41690919,1.6,76.9
1993/10,Canada,Transportation,v41690919,1.6,76.8
1993/11,Canada,Transportation,v41690919,1.6,78.8
1993/12,Canada,Transportation,v41690919,1.6,78.6
1994/01,Canada,Transportation,v41690919,1.6,78.0
1994/02,Canada,Transportation,v41690919,1.6,79.0
1994/03,Canada,Transportation,v41690919,1.6,79.0
1994/04,Canada,Transportation,v41690919,1.6,79.4
1994/05,Canada,Transportation,v41690919,1.6,79.4
1994/06,Canada,Transportation,v41690919,1.6,80.0
1994/07,Canada,Transportation,v41690919,1.6,80.9
1994/08,Canada,Transportation,v41690919,1.6,81.2
1994/09,Canada,Transportation,v41690919,1.6,80.9
1994/10,Canada,Transportation,v41690919,1.6,80.2
1994/11,Canada,Transportation,v41690919,1.6,82.0
1994/12,Canada,Transportation,v41690919,1.6,82.4
1995/01,Canada,Transportation,v41690919,1.6,82.7
1995/02,Canada,Transportation,v41690919,1.6,83.1
1995/03,Canada,Transportation,v41690919,1.6,83.5
1995/04,Canada,Transportation,v41690919,1.6,83.8
1995/05,Canada,Transportation,v41690919,1.6,84.8
1995/06,Canada,Transportation,v41690919,1.6,84.8
1995/07,Canada,Transportation,v41690919,1.6,84.8
1995/08,Canada,Transportation,v41690919,1.6,84.4
1995/09,Canada,Transportation,v41690919,1.6,84.7
1995/10,Canada,Transportation,v41690919,1.6,84.4
1995/11,Canada,Transportation,v41690919,1.6,85.3
1995/12,Canada,Transportation,v41690919,1.6,85.8
1996/01,Canada,Transportation,v41690919,1.6,85.8
1996/02,Canada,Transportation,v41690919,1.6,85.8
1996/03,Canada,Transportation,v41690919,1.6,86.5
1996/04,Canada,Transportation,v41690919,1.6,87.4
1996/05,Canada,Transportation,v41690919,1.6,88.5
1996/06,Canada,Transportation,v41690919,1.6,87.9
1996/07,Canada,Transportation,v41690919,1.6,87.0
1996/08,Canada,Transportation,v41690919,1.6,87.2
1996/09,Canada,Transportation,v41690919,1.6,87.3
1996/10,Canada,Transportation,v41690919,1.6,87.4
1996/11,Canada,Transportation,v41690919,1.6,90.3
1996/12,Canada,Transportation,v41690919,1.6,90.6
1997/01,Canada,Transportation,v41690919,1.6,90.5
1997/02,Canada,Transportation,v41690919,1.6,90.3
1997/03,Canada,Transportation,v41690919,1.6,90.4
1997/04,Canada,Transportation,v41690919,1.6,90.1
1997/05,Canada,Transportation,v41690919,1.6,90.1
1997/06,Canada,Transportation,v41690919,1.6,90.4
1997/07,Canada,Transportation,v41690919,1.6,89.9
1997/08,Canada,Transportation,v41690919,1.6,90.8
1997/09,Canada,Transportation,v41690919,1.6,90.9
1997/10,Canada,Transportation,v41690919,1.6,90.2
1997/11,Canada,Transportation,v41690919,1.6,90.5
1997/12,Canada,Transportation,v41690919,1.6,90.2
1998/01,Canada,Transportation,v41690919,1.6,90.2
1998/02,Canada,Transportation,v41690919,1.6,89.8
1998/03,Canada,Transportation,v41690919,1.6,89.5
1998/04,Canada,Transportation,v41690919,1.6,89.4
1998/05,Canada,Transportation,v41690919,1.6,89.8
1998/06,Canada,Transportation,v41690919,1.6,89.8
1998/07,Canada,Transportation,v41690919,1.6,89.6
1998/08,Canada,Transportation,v41690919,1.6,89.4
1998/09,Canada,Transportation,v41690919,1.6,89.2
1998/10,Canada,Transportation,v41690919,1.6,89.6
1998/11,Canada,Transportation,v41690919,1.6,90.1
1998/12,Canada,Transportation,v41690919,1.6,89.5
1999/01,Canada,Transportation,v41690919,1.6,89.4
1999/02,Canada,Transportation,v41690919,1.6,89.2
1999/03,Canada,Transportation,v41690919,1.6,90.2
1999/04,Canada,Transportation,v41690919,1.6,91.9
1999/05,Canada,Transportation,v41690919,1.6,92.3
1999/06,Canada,Transportation,v41690919,1.6,92.0
1999/07,Canada,Transportation,v41690919,1.6,92.8
1999/08,Canada,Transportation,v41690919,1.6,94.0
1999/09,Canada,Transportation,v41690919,1.6,94.5
1999/10,Canada,Transportation,v41690919,1.6,94.5
1999/11,Canada,Transportation,v41690919,1.6,94.7
1999/12,Canada,Transportation,v41690919,1.6,95.4
2000/01,Canada,Transportation,v41690919,1.6,94.7
2000/02,Canada,Transportation,v41690919,1.6,95.6
2000/03,Canada,Transportation,v41690919,1.6,97.5
2000/04,Canada,Transportation,v41690919,1.6,96.1
2000/05,Canada,Transportation,v41690919,1.6,96.6
2000/06,Canada,Transportation,v41690919,1.6,98.0
2000/07,Canada,Transportation,v41690919,1.6,97.6
2000/08,Canada,Transportation,v41690919,1.6,96.7
2000/09,Canada,Transportation,v41690919,1.6,98.1
2000/10,Canada,Transportation,v41690919,1.6,97.8
2000/11,Canada,Transportation,v41690919,1.6,99.7
2000/12,Canada,Transportation,v41690919,1.6,98.5
2001/01,Canada,Transportation,v41690919,1.6,97.6
2001/02,Canada,Transportation,v41690919,1.6,97.8
2001/03,Canada,Transportation,v41690919,1.6,96.8
2001/04,Canada,Transportation,v41690919,1.6,98.3
2001/05,Canada,Transportation,v41690919,1.6,99.7
2001/06,Canada,Transportation,v41690919,1.6,98.9
2001/07,Canada,Transportation,v41690919,1.6,97.0
2001/08,Canada,Transportation,v41690919,1.6,97.4
2001/09,Canada,Transportation,v41690919,1.6,98.9
2001/10,Canada,Transportation,v41690919,1.6,96.9
2001/11,Canada,Transportation,v41690919,1.6,94.4
2001/12,Canada,Transportation,v41690919,1.6,93.7
2002/01,Canada,Transportation,v41690919,1.6,94.4
2002/02,Canada,Transportation,v41690919,1.6,94.8
2002/03,Canada,Transportation,v41690919,1.6,97.1
2002/04,Canada,Transportation,v41690919,1.6,99.5
2002/05,Canada,Transportation,v41690919,1.6,99.8
2002/06,Canada,Transportation,v41690919,1.6,99.7
2002/07,Canada,Transportation,v41690919,1.6,100.7
2002/08,Canada,Transportation,v41690919,1.6,101.9
2002/09,Canada,Transportation,v41690919,1.6,101.8
2002/10,Canada,Transportation,v41690919,1.6,102.6
2002/11,Canada,Transportation,v41690919,1.6,103.5
2002/12,Canada,Transportation,v41690919,1.6,104.2
2003/01,Canada,Transportation,v41690919,1.6,105.6
2003/02,Canada,Transportation,v41690919,1.6,107.2
2003/03,Canada,Transportation,v41690919,1.6,107.6
2003/04,Canada,Transportation,v41690919,1.6,105.5
2003/05,Canada,Transportation,v41690919,1.6,104.0
2003/06,Canada,Transportation,v41690919,1.6,103.8
2003/07,Canada,Transportation,v41690919,1.6,104.1
2003/08,Canada,Transportation,v41690919,1.6,105.9
2003/09,Canada,Transportation,v41690919,1.6,105.6
2003/10,Canada,Transportation,v41690919,1.6,103.9
2003/11,Canada,Transportation,v41690919,1.6,104.8
2003/12,Canada,Transportation,v41690919,1.6,104.7
2004/01,Canada,Transportation,v41690919,1.6,105.8
2004/02,Canada,Transportation,v41690919,1.6,105.6
2004/03,Canada,Transportation,v41690919,1.6,106.2
2004/04,Canada,Transportation,v41690919,1.6,106.7
2004/05,Canada,Transportation,v41690919,1.6,110.2
2004/06,Canada,Transportation,v41690919,1.6,109.4
2004/07,Canada,Transportation,v41690919,1.6,108.8
2004/08,Canada,Transportation,v41690919,1.6,107.6
2004/09,Canada,Transportation,v41690919,1.6,106.9
2004/10,Canada,Transportation,v41690919,1.6,107.6
2004/11,Canada,Transportation,v41690919,1.6,109.1
2004/12,Canada,Transportation,v41690919,1.6,108.5
2005/01,Canada,Transportation,v41690919,1.6,108.8
2005/02,Canada,Transportation,v41690919,1.6,109.3
2005/03,Canada,Transportation,v41690919,1.6,110.3
2005/04,Canada,Transportation,v41690919,1.6,111.2
2005/05,Canada,Transportation,v41690919,1.6,110.9
2005/06,Canada,Transportation,v41690919,1.6,111.3
2005/07,Canada,Transportation,v41690919,1.6,111.8
2005/08,Canada,Transportation,v41690919,1.6,113.9
2005/09,Canada,Transportation,v41690919,1.6,116.7
2005/10,Canada,Transportation,v41690919,1.6,114.0
2005/11,Canada,Transportation,v41690919,1.6,113.2
2005/12,Canada,Transportation,v41690919,1.6,113.1
2006/01,Canada,Transportation,v41690919,1.6,114.7
2006/02,Canada,Transportation,v41690919,1.6,112.7
2006/03,Canada,Transportation,v41690919,1.6,114.2
2006/04,Canada,Transportation,v41690919,1.6,117.9
2006/05,Canada,Transportation,v41690919,1.6,117.8
2006/06,Canada,Transportation,v41690919,1.6,117.3
2006/07,Canada,Transportation,v41690919,1.6,118.3
2006/08,Canada,Transportation,v41690919,1.6,118.0
2006/09,Canada,Transportation,v41690919,1.6,112.8
2006/10,Canada,Transportation,v41690919,1.6,111.7
2006/11,Canada,Transportation,v41690919,1.6,112.7
2006/12,Canada,Transportation,v41690919,1.6,114.1
2007/01,Canada,Transportation,v41690919,1.6,113.3
2007/02,Canada,Transportation,v41690919,1.6,114.2
2007/03,Canada,Transportation,v41690919,1.6,117.7
2007/04,Canada,Transportation,v41690919,1.6,118.6
2007/05,Canada,Transportation,v41690919,1.6,120.7
2007/06,Canada,Transportation,v41690919,1.6,119.2
2007/07,Canada,Transportation,v41690919,1.6,118.5
2007/08,Canada,Transportation,v41690919,1.6,116.3
2007/09,Canada,Transportation,v41690919,1.6,116.9
2007/10,Canada,Transportation,v41690919,1.6,115.2
2007/11,Canada,Transportation,v41690919,1.6,116.7
2007/12,Canada,Transportation,v41690919,1.6,117.5
2008/01,Canada,Transportation,v41690919,1.6,118.7
2008/02,Canada,Transportation,v41690919,1.6,118.4
2008/03,Canada,Transportation,v41690919,1.6,118.0
2008/04,Canada,Transportation,v41690919,1.6,119.6
2008/05,Canada,Transportation,v41690919,1.6,121.7
2008/06,Canada,Transportation,v41690919,1.6,124.0
2008/07,Canada,Transportation,v41690919,1.6,124.0
2008/08,Canada,Transportation,v41690919,1.6,122.4
2008/09,Canada,Transportation,v41690919,1.6,122.3
2008/10,Canada,Transportation,v41690919,1.6,118.3
2008/11,Canada,Transportation,v41690919,1.6,114.2
2008/12,Canada,Transportation,v41690919,1.6,111.7
2009/01,Canada,Transportation,v41690919,1.6,109.8
2009/02,Canada,Transportation,v41690919,1.6,111.5
2009/03,Canada,Transportation,v41690919,1.6,110.7
2009/04,Canada,Transportation,v41690919,1.6,109.8
2009/05,Canada,Transportation,v41690919,1.6,111.6
2009/06,Canada,Transportation,v41690919,1.6,114.6
2009/07,Canada,Transportation,v41690919,1.6,113.0
2009/08,Canada,Transportation,v41690919,1.6,114.4
2009/09,Canada,Transportation,v41690919,1.6,113.5
2009/10,Canada,Transportation,v41690919,1.6,114.6
2009/11,Canada,Transportation,v41690919,1.6,116.3
2009/12,Canada,Transportation,v41690919,1.6,117.0
2010/01,Canada,Transportation,v41690919,1.6,117.6
2010/02,Canada,Transportation,v41690919,1.6,117.5
2010/03,Canada,Transportation,v41690919,1.6,116.8
2010/04,Canada,Transportation,v41690919,1.6,115.9
2010/05,Canada,Transportation,v41690919,1.6,116.0
2010/06,Canada,Transportation,v41690919,1.6,116.5
2010/07,Canada,Transportation,v41690919,1.6,116.7
2010/08,Canada,Transportation,v41690919,1.6,117.4
2010/09,Canada,Transportation,v41690919,1.6,117.7
2010/10,Canada,Transportation,v41690919,1.6,120.1
2010/11,Canada,Transportation,v41690919,1.6,121.5
2010/12,Canada,Transportation,v41690919,1.6,122.4
2011/01,Canada,Transportation,v41690919,1.6,123.2
2011/02,Canada,Transportation,v41690919,1.6,123.3
2011/03,Canada,Transportation,v41690919,1.6,124.2
2011/04,Canada,Transportation,v41690919,1.6,125.7
2011/05,Canada,Transportation,v41690919,1.6,126.6
